time,beta,alpha,theta,delta,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16
27.000000,1269.075953,58.194079,85.129705,311610.123789,7.284000,5.848177,5.505690,107.025124,3.867787,8.865090,5.865307,5.476433,6.089233,6.311287,4.594341,4.878120,6.391606,6.381393,7.296030,5.085987
27.500000,794.365015,66.108164,64.164908,230863.760296,14.135678,9.125957,7.282935,121.085396,6.055304,12.637100,10.223972,8.367720,7.306710,7.600873,5.956476,5.811339,10.778046,9.526934,8.093527,7.008441
28.000000,713.998069,120.930610,188.644285,128124.020712,11.268447,8.061345,7.983329,187.763550,6.553013,10.519938,7.511369,7.688950,7.960933,7.786416,6.253431,5.753289,8.874739,8.175690,7.808599,4.912401
28.500000,799.815219,620.373067,1259.261433,39693.448129,6.672308,8.125481,8.689137,105.006660,5.985047,8.536267,7.883227,8.170378,8.145027,7.982337,6.958466,6.394319,8.349710,8.256214,7.222559,5.790318
29.000000,713.896769,151.705304,391.372197,18207.962340,13.440906,8.264503,8.087453,141.672241,7.601674,12.811624,9.456769,8.329561,8.386536,7.437104,6.453526,6.871654,12.079980,10.501683,7.607006,5.174931
29.500000,622.590368,108.882091,278.858637,2299.908950,17.574217,12.701784,11.727256,168.710358,8.164131,16.007542,12.648993,11.201140,12.651072,13.356934,13.063840,9.495114,12.132444,12.372659,16.901684,14.717127
30.000000,487.690899,110.571402,123.803283,14450.744636,15.286107,12.944007,12.815582,202.643311,6.992623,13.210325,13.590364,12.436081,12.981125,11.657635,11.062019,7.840485,12.361840,12.848375,13.412020,12.344655
30.500000,371.964967,184.281206,151.741211,37709.277571,10.587467,11.591572,11.299868,157.125259,5.619262,11.637958,11.742597,12.788848,11.278028,9.533390,7.601122,6.359983,12.772064,12.808950,11.795931,9.410495
31.000000,534.548205,116.350234,187.166130,65351.946251,10.596582,8.332240,7.689488,118.875168,6.481039,12.444275,10.603677,9.901120,7.238547,5.742260,5.431025,5.146472,12.134299,8.889835,7.683187,6.106280
31.500000,1009.532011,70.891853,241.264815,85870.238069,11.092976,8.123405,7.455558,101.438995,5.628805,9.876230,8.553889,7.641793,6.565666,5.728792,5.795961,5.605628,8.710114,6.563437,5.983549,4.633472
32.000000,1156.892760,497.784274,1322.050006,100884.986071,12.013663,11.243300,10.726037,175.185547,8.878812,12.365020,10.766018,11.332696,9.758102,8.812297,7.875282,7.907005,11.836730,10.023024,8.383716,7.776239
32.500000,874.723590,42.471401,128.931588,108920.500606,8.255781,6.786834,6.017096,101.624771,5.311200,8.806744,7.067723,7.231503,7.378022,6.996204,5.822192,4.721988,7.990980,9.812026,10.552577,7.440559
33.000000,1019.054915,424.872179,193.972360,109819.350351,7.810434,6.671623,6.509834,97.257263,5.684319,7.590350,5.695509,6.056609,5.435291,5.534864,4.868025,4.480366,5.396028,5.590918,6.799182,6.576159
33.500000,1413.503907,212.623412,154.111977,96384.415819,9.613716,9.068072,8.638873,262.158691,6.609574,11.526116,9.303544,9.402619,8.140450,7.454951,7.447114,7.115726,10.982738,9.859962,9.136050,7.631162
34.000000,980.904167,179.068547,154.964994,82852.768532,9.955998,6.587392,6.452122,261.631989,4.165392,9.967402,6.985655,6.007865,6.548532,6.641314,5.438125,4.973744,7.393826,6.293607,6.083624,5.029347
34.500000,700.981918,179.363393,69.999760,64703.344840,7.954795,5.866588,5.608819,171.137970,4.027076,7.875816,5.792542,5.373897,5.938555,5.748835,5.266608,4.024290,6.125447,5.860504,6.362939,4.965777
35.000000,762.788439,752.843442,629.208253,51806.453852,13.510892,11.749143,10.746908,190.239166,5.330265,11.810916,10.821582,11.329544,10.236926,8.481050,7.247336,6.139617,9.369504,9.266893,9.077588,7.441041
35.500000,295.245316,161.973050,522.739584,37313.931686,9.720155,9.001074,8.053428,186.678528,5.456896,10.422323,9.345931,8.739333,8.378259,7.183686,6.061648,4.479791,10.722001,10.077488,8.212107,6.289001
36.000000,586.423165,67.925452,133.283519,22244.524641,12.924775,8.832368,8.252762,318.565338,6.150023,10.766069,8.568138,8.343500,7.926622,7.950469,7.300266,6.317213,8.124348,7.639432,7.786234,6.181218
36.500000,238.774931,73.575515,53.661554,10783.854220,9.438907,8.779387,8.319758,147.050354,5.604488,9.625300,7.936400,8.325830,7.719516,7.933543,6.454483,5.563890,7.917241,8.438065,8.302020,6.324399
37.000000,457.398824,99.006105,63.778512,5444.634480,7.933575,6.722756,6.616158,243.676376,4.951175,8.816840,7.122246,6.722082,6.502313,6.135349,5.417713,4.283585,6.729644,6.537904,5.936572,4.047725
37.500000,707.065730,25.850750,30.928545,2084.397408,8.344995,8.814898,8.607203,283.700073,6.492349,8.855780,7.697872,8.834475,7.941663,8.412428,7.554847,6.414320,8.357318,7.689608,7.476320,6.834354
38.000000,812.191391,98.690335,459.926826,1710.240022,10.893568,7.597125,8.387062,216.474258,4.992485,11.336732,8.482466,7.693182,7.734512,8.888842,7.488719,6.112311,9.406138,9.095644,9.440209,7.364084
38.500000,1356.169990,406.006505,945.628510,7553.344772,8.096312,8.433156,8.982131,191.016418,6.689807,10.413274,7.688585,8.424718,8.002707,9.186347,8.915171,6.564330,7.423454,7.371345,9.306142,7.945451
39.000000,638.775972,79.728247,362.380797,9456.768638,6.940837,6.143891,6.318185,136.229752,5.749097,7.579123,5.510951,6.121580,5.759728,6.567029,7.096772,6.359974,7.578980,5.817050,7.221004,7.922165
39.500000,532.464693,99.663397,325.462173,5788.980862,6.002996,7.745935,7.210279,170.244553,4.499277,8.002396,7.159050,7.766117,6.936235,6.662919,5.898530,5.189443,7.988194,6.961097,6.216947,5.450765
40.000000,1584.714331,311.731486,436.141788,9048.701796,6.065517,7.875605,7.320356,241.144745,3.450565,9.715086,8.748992,9.143476,7.688733,6.970144,5.863061,5.105746,11.069793,10.261706,7.407532,6.532213
40.500000,783.822983,49.460817,297.549778,28105.541349,8.270708,10.392681,9.500066,299.967560,5.319624,9.451722,9.589369,10.030018,9.440495,9.624192,7.426634,6.185937,9.954476,10.448471,9.028186,7.090133
41.000000,443.070310,58.105952,51.576353,30260.858043,9.585882,7.833073,7.771770,162.527481,5.147423,11.257377,9.186102,8.903739,8.108582,8.294980,8.621880,7.007260,10.023319,9.606936,11.026561,9.307836
41.500000,896.790844,540.882093,324.961592,26410.858315,7.663814,7.081927,6.653518,115.230797,5.853114,9.114623,8.584300,7.764230,7.189017,7.528900,7.671643,6.548591,9.256365,7.948081,8.461686,7.187837
42.000000,806.554541,252.788862,492.957102,21333.858573,4.942824,4.698950,5.117519,123.933693,5.134360,7.669032,6.324474,5.872438,5.948868,5.791874,6.663418,5.890392,8.769868,7.896734,7.333727,6.436531
42.500000,427.212924,116.776419,70.513678,14868.238054,6.399589,7.571609,8.017663,218.141663,4.099509,6.577591,7.515893,8.847878,8.816741,8.696216,7.988809,6.221439,7.658606,10.964598,11.507915,9.530903
43.000000,480.390038,102.026197,48.928230,9644.839673,6.075428,6.973304,6.415798,195.047318,4.836931,7.635793,7.030495,7.323558,6.582166,6.540099,6.228930,4.767308,9.989160,8.397065,8.541521,8.776052
43.500000,245.216127,116.678671,37.216674,3703.235338,5.791947,6.236508,5.767349,258.092804,4.491698,7.289310,5.873507,6.683315,6.827662,7.171722,7.248497,6.624804,5.937483,6.923146,7.875577,7.220418
44.000000,542.955595,90.645917,77.325103,1440.050593,6.182170,7.630199,7.535335,150.475113,5.655163,7.924973,7.659974,8.203084,7.988060,8.544682,8.108584,6.572543,8.518905,8.918834,8.552986,7.653998
44.500000,517.445788,237.218970,76.395252,847.761540,4.974324,5.744897,6.026747,169.966629,4.246577,7.291794,5.467845,6.039312,5.718931,6.289550,6.084430,4.996687,8.361972,6.515332,6.074054,6.138660
45.000000,1065.209559,577.944369,456.367512,1341.744583,6.077940,7.644411,7.391712,242.708969,5.367358,7.713460,7.495458,8.140795,7.585655,8.035518,7.701888,5.840435,9.276872,9.283358,8.483976,6.746148
45.500000,505.223535,100.008291,204.239677,1125.830966,5.365615,8.314989,9.566340,322.052612,6.195098,7.823231,7.520217,9.900889,10.572625,10.348586,9.939964,7.244738,9.768255,11.623727,12.107347,9.394245
46.000000,758.330772,88.927551,40.545880,1596.179632,6.057911,8.036761,8.119980,267.288391,5.869990,7.002770,7.075836,8.028295,7.958224,7.716755,6.887224,5.906939,7.558344,8.567285,9.211047,7.919837
46.500000,1025.285032,104.478113,147.087323,4351.158987,6.299654,8.930232,8.924503,270.458191,6.695044,6.932349,7.450128,8.729342,8.842751,9.378498,8.864263,6.911723,8.274755,9.158381,11.460985,9.361608
47.000000,280.546406,51.439986,49.991878,4099.272968,8.517766,8.148602,7.529561,157.247101,5.342939,9.528984,9.071868,8.280458,7.299474,6.865918,6.071641,5.261752,9.660727,9.738050,7.440609,5.782013
47.500000,1547.162735,238.113143,103.424029,7316.702510,5.440789,6.647448,6.818509,135.978470,4.367164,6.171312,5.974476,6.536550,7.084328,6.616512,6.147583,4.834097,6.185387,7.505677,7.302952,5.116929
48.000000,2086.280278,335.329363,329.242686,3525.662221,7.068820,6.600931,6.971951,144.054810,5.176266,7.156868,7.399822,6.953664,7.561333,7.479543,6.797671,5.148588,8.238700,8.490100,8.926268,7.235796
48.500000,726.339004,445.179036,620.261723,5971.867933,4.789650,7.891297,7.593139,200.256256,4.968781,7.535144,7.693389,8.485514,7.818397,7.938592,6.957052,5.362554,8.032780,9.432611,9.098337,7.489257
49.000000,1321.853027,62.430555,82.413889,4202.191160,8.000810,8.287577,7.653491,125.011055,4.989277,7.581066,8.298587,8.193480,6.828523,6.988073,6.241472,5.159391,8.008178,7.913085,7.181020,6.279882
49.500000,915.071340,170.884705,147.824740,3024.038933,6.614646,8.303621,8.271368,202.266541,7.393928,7.191190,7.203410,7.944713,8.967928,9.767213,9.905527,8.000386,7.503098,8.438473,10.495732,8.477142
50.000000,705.050153,62.413291,137.403353,2124.004566,7.217132,9.580680,9.328895,184.522476,6.978359,7.768434,8.261939,9.320996,9.507476,9.366268,8.756022,6.543148,9.212713,9.444326,9.794961,7.456944
50.500000,324.978702,58.685425,158.137701,729.691204,6.780541,8.742334,8.591534,164.907181,6.752726,8.135852,7.069430,8.509715,8.820791,8.701553,7.891630,6.832568,8.339876,8.043239,9.122889,7.123461
51.000000,610.931328,122.725985,230.978695,1729.399950,7.265154,6.618417,6.815561,163.231323,6.283020,7.522469,5.771980,6.204331,7.129055,7.992935,7.647517,6.814698,9.147117,6.735506,8.445767,8.718057
51.500000,1147.875462,486.551191,421.035860,5058.144825,5.608278,6.239238,6.809079,115.950249,4.828232,5.869028,5.782743,6.622051,7.734597,7.565144,7.336782,5.775923,6.834947,8.208238,9.581125,8.873991
52.000000,343.754462,108.451394,247.566633,1523.393446,5.962049,6.580827,6.781619,122.069420,4.392066,7.371965,6.908790,6.791512,6.823492,6.591379,6.229775,4.918090,8.397133,7.788627,7.259922,5.952354
52.500000,461.749104,60.640384,33.389824,1147.043745,5.385262,6.786068,6.706006,330.988922,4.745861,7.116868,6.821632,7.450708,6.253373,6.831638,5.765452,4.329152,9.001698,7.924727,7.050019,7.062156
53.000000,593.432376,93.261266,43.238815,1282.888662,6.658095,9.070628,8.874497,239.430817,5.302650,8.557247,8.756086,9.386952,8.305869,8.260238,6.814849,5.337737,10.005248,10.358004,7.786348,5.406836
53.500000,221.060489,58.498410,58.464406,1982.416843,6.672840,7.482612,7.433965,145.945496,6.284346,7.120085,7.710524,7.982801,6.796452,7.205624,7.324225,6.049405,9.502630,8.665031,7.616651,6.540671
54.000000,2245.674305,461.971489,1304.682660,3047.433912,5.628191,7.697034,7.995427,175.898865,6.112642,7.952663,7.918246,8.516219,7.569905,7.444018,6.871857,5.719078,9.576437,9.369050,7.693532,5.725947
54.500000,688.203547,215.958675,572.025179,2936.948062,8.358662,8.298838,8.172098,191.419662,5.401029,8.201069,8.385743,8.083974,7.779094,6.623669,5.395994,4.788804,7.806240,8.032239,6.192217,4.535410
55.000000,1698.011047,1704.890578,967.316531,2151.382240,6.559205,9.023313,8.918418,253.662430,5.797523,7.455343,7.722783,8.943747,8.293970,8.098556,6.921569,5.530131,8.425095,8.657800,7.410988,5.690217
55.500000,1533.632069,208.370486,217.305664,902.995204,5.597590,7.387192,7.882954,189.934631,6.928311,5.486423,6.569862,7.565173,7.788001,8.889728,8.914060,7.655199,7.366342,8.745555,9.706734,8.749858
56.000000,1203.335799,42.113867,119.265426,1047.603240,4.808368,8.056613,8.461166,305.447510,7.438510,7.831102,7.732044,9.141703,8.166782,9.389411,8.339357,7.879823,9.864745,10.475218,10.602202,9.405429
56.500000,1419.378615,255.844705,264.253034,511.444308,6.168460,10.016891,10.398596,231.048782,7.790707,8.837152,9.710835,11.448702,11.404172,12.064097,11.585282,9.249207,10.146747,12.351607,13.484637,11.832992
57.000000,852.325298,186.336843,51.811938,359.617906,6.381662,9.783960,9.310750,172.244644,6.300848,7.908762,8.492872,9.328148,9.794919,9.218723,8.423146,6.822998,7.491513,8.646408,8.733616,7.459702
57.500000,4821.592890,357.243721,600.213555,7754.523822,5.724756,8.516070,8.231786,182.475677,5.690763,6.059115,6.539139,7.417963,7.030233,6.387744,5.522317,4.797930,4.812670,6.250479,4.866429,4.429502
58.000000,254.950998,279.360659,883.551636,2319.703902,6.665374,8.590070,8.904278,133.089584,5.986735,7.637030,8.204280,9.039420,8.613482,8.096036,7.319596,5.703991,8.728979,8.778189,7.311324,5.592151
58.500000,385.166578,289.952840,837.062588,1921.440284,6.838399,7.903043,7.782862,207.488815,4.707805,5.593405,6.340044,7.279947,7.803569,7.353686,6.751484,5.224333,5.513732,7.000061,7.480279,6.021932
59.000000,1092.423812,308.113206,236.072467,1511.064297,5.306846,8.487406,8.899642,202.909729,6.456111,6.274878,6.201531,8.684719,8.722941,9.361135,8.688985,6.995980,6.604029,8.665766,10.445533,8.113875
59.500000,1021.411608,255.394461,494.785095,1839.458957,4.826150,8.481826,9.342578,142.033768,6.087146,4.962666,6.235687,8.185809,9.446552,9.524787,8.272476,6.464219,5.441147,7.339146,9.476347,6.199424
60.000000,881.273782,2120.248153,4198.629200,1429.725428,6.966505,9.388827,9.107600,187.976685,4.391045,8.585585,8.940950,9.951214,9.789162,8.819478,7.307007,5.529246,9.597589,10.883396,9.109645,6.471820
60.500000,990.883534,307.715200,293.039438,1996.624148,4.730448,7.554064,7.731223,143.485779,5.650605,6.013880,6.632229,7.380439,7.895345,7.992088,7.468121,5.666238,7.126666,7.016027,8.069851,6.180359
61.000000,1150.254279,344.590768,551.179728,420.859767,6.978274,9.584987,10.270026,184.945770,7.340642,7.163279,7.255985,8.104696,8.914809,9.932302,8.891379,7.039573,6.371171,7.083889,9.552763,8.380399
61.500000,2434.505925,717.869206,370.565779,1392.311456,4.646269,7.597174,7.733316,98.323296,5.741143,4.457387,5.660427,6.430658,7.633833,7.001538,7.048710,6.311614,4.538254,6.393986,6.855804,5.428107
62.000000,475.279559,397.623369,547.940219,922.578989,8.512585,9.053943,8.408531,113.129021,4.595086,7.660625,8.724159,8.402830,8.215560,7.067087,5.773782,4.427977,8.276935,8.285410,5.884554,3.401190
62.500000,922.898914,292.072844,220.459546,897.949430,7.852313,7.655527,7.586337,137.659439,4.700184,7.985878,7.739244,7.769237,8.039601,8.046331,7.134190,5.608622,9.076097,8.847297,9.146622,7.115848
63.000000,319.815688,74.353375,152.504021,782.366688,7.770531,8.183547,7.813426,194.217926,6.259792,8.038982,8.001912,8.134753,7.432497,7.472384,6.798136,5.772487,8.959609,8.127084,7.428183,6.032263
63.500000,1572.733589,385.692165,427.031159,2115.806366,5.924025,7.902749,7.533352,121.579475,6.862773,5.982983,7.126198,7.835701,7.947756,8.087000,7.585771,6.318493,5.990331,8.304989,9.180741,7.160511
64.000000,2756.840725,1239.264377,382.059713,958.713821,5.401302,5.996803,5.604308,131.028046,4.941893,5.749365,5.569283,5.960224,5.847840,6.086591,6.184929,5.172953,5.625062,6.361085,6.619741,5.586071
64.500000,2464.736068,665.204931,379.423264,586.896555,5.387755,7.634204,7.874101,149.419678,5.521624,5.721179,5.632371,6.183689,6.761925,6.823089,6.391593,5.017441,5.800828,5.438696,6.278262,4.934765
65.000000,1236.634519,550.789727,621.170764,2486.575096,7.523564,9.917596,9.847610,358.692291,5.922241,8.208310,8.346576,9.362753,9.538394,9.402700,7.698156,5.971231,8.131396,9.064427,9.165347,7.187579
65.500000,1402.205475,541.376048,251.147838,1695.859952,7.253924,7.568299,6.890389,180.102295,4.861936,7.514132,8.684459,7.699539,6.332585,5.838156,5.726726,4.954977,7.880782,8.239825,5.561868,5.172128
66.000000,446.472926,129.645314,99.109823,1678.890496,8.001310,8.573720,8.797451,163.930939,4.965917,7.570794,10.070694,9.700818,9.249286,7.974499,6.396570,5.154191,8.259859,10.094679,7.868563,4.413939
66.500000,627.792475,145.792998,121.531372,3986.861173,6.143727,6.546123,6.218356,198.387131,4.070144,7.207817,7.741839,7.592930,6.592196,6.491633,5.910542,4.664533,7.732961,8.042010,7.085117,5.725003
67.000000,587.764507,126.827373,102.595418,1512.875392,4.779884,6.990299,6.380842,371.087921,6.053746,7.296265,6.203387,7.389009,6.262854,7.985464,7.329242,6.522233,9.150507,7.822415,8.165297,7.656255
67.500000,796.900598,157.318731,72.307403,419.483046,8.458697,9.301869,8.914905,225.566147,6.862652,8.096521,9.912659,9.785437,9.369462,9.124044,8.455776,7.225242,9.902282,10.697156,9.349979,8.072054
68.000000,1020.414185,769.945887,785.449875,1025.176001,7.663696,10.426158,10.271355,244.723236,7.981464,9.604351,10.715109,11.427702,10.984601,11.026406,9.684755,8.136347,9.843074,11.572211,11.197784,8.407929
68.500000,969.600524,197.952376,491.800951,1807.328176,10.629661,10.414278,10.012002,288.158539,5.619097,10.864115,9.464053,10.240786,10.171935,10.257129,8.625228,6.534415,12.027086,10.926550,11.684659,8.983571
69.000000,661.070085,194.813252,251.508362,4805.912743,6.676695,8.010398,8.251212,163.814041,5.083108,6.383079,6.866864,8.169170,8.424055,8.829354,7.887094,5.790022,6.861341,7.705709,9.864240,7.511459
69.500000,222.693395,251.384121,137.963362,472.640233,5.911012,6.663781,6.772418,118.373558,5.778322,6.094881,5.268779,5.417261,6.224455,5.317379,5.243938,5.297798,6.274914,5.756358,5.750226,4.381370
70.000000,1783.125072,1222.709004,779.671760,774.218494,6.282429,5.748248,5.812158,138.672806,5.292519,5.744307,6.896230,6.804434,6.785031,6.975066,6.643754,6.171429,7.496460,7.464857,7.839632,6.708704
70.500000,288.837366,360.643236,1275.043583,1923.184720,5.726013,6.531041,6.541560,101.968857,5.698264,5.717349,5.469121,5.814639,5.488914,5.772166,5.024250,4.858408,6.174662,5.306152,5.316317,4.404148
71.000000,347.556823,231.541151,130.209199,1093.142701,5.065829,7.206263,7.037584,178.603333,4.960795,6.702074,6.445201,7.418131,6.943562,7.139281,6.188277,5.279690,8.202319,8.053984,7.558398,6.060204
71.500000,814.922487,688.548780,310.424077,512.671281,6.559956,6.207871,5.889590,118.361519,3.911217,6.290691,5.898889,6.558784,6.127674,5.667729,4.738611,4.252664,6.633802,7.778342,6.972304,5.792886
72.000000,953.906761,427.922232,383.036143,413.895882,7.719921,7.679910,7.229717,123.478363,4.061973,7.733651,7.454013,7.531196,7.115653,5.968769,4.336264,4.147737,8.176214,8.150184,6.783036,5.796578
72.500000,597.811240,552.344039,1315.270243,16966.232415,6.216634,7.667534,7.618709,144.902618,4.672623,7.140902,7.132561,8.090429,7.695610,6.341272,5.412263,3.894016,8.344462,8.435463,6.234286,4.784645
73.000000,1946.593076,432.282711,1671.665472,14619.376753,6.588261,6.924519,7.004370,193.329575,4.630194,7.254174,7.198838,7.971988,7.113345,7.358406,6.531647,4.911919,9.265952,9.232010,7.859040,6.083049
73.500000,906.507853,1007.304611,1731.336052,16532.753826,8.427035,9.433554,9.936440,190.858246,7.100391,7.432626,7.662746,9.024809,9.952513,9.834639,8.699149,6.627358,6.431535,8.419781,9.160899,6.179160
74.000000,666.904329,54.408358,204.212300,14076.195589,9.791073,10.742861,10.000508,257.328491,5.862215,11.367766,10.478386,10.736174,10.399590,10.308932,8.953809,6.566453,11.948291,11.674447,11.513436,8.989317
74.500000,688.931629,612.507112,1871.725273,1278.882357,5.446578,7.634617,7.117094,193.369385,4.799575,7.285252,6.849993,8.090547,7.885648,8.844318,8.997976,7.088938,7.668760,9.637772,11.754396,11.686441
75.000000,558.855103,374.901593,289.062731,1631.479216,7.481708,6.440040,6.129908,183.043320,5.140465,7.978884,7.079487,6.830604,6.600100,7.701386,7.529091,6.144135,8.684316,8.733764,9.910356,8.745145
75.500000,545.007675,80.292539,47.947501,406.371491,7.215916,7.412012,6.315555,196.873398,3.492925,7.143423,6.444816,6.935340,5.626743,6.505577,5.083386,3.593010,7.248781,5.903324,6.452272,5.928740
76.000000,935.369248,105.242982,80.454119,126.272625,6.388742,6.858086,6.843002,120.546066,7.070238,6.851703,6.984615,7.020451,6.523574,7.754875,8.191642,6.722792,8.978462,7.842463,7.654771,6.850086
76.500000,1046.007384,59.362536,87.508074,154.068592,6.762240,7.470471,7.287829,131.277481,4.105945,6.064218,7.150071,7.394799,6.698044,5.070988,3.978949,3.635166,6.333761,6.709452,4.936678,3.697130
77.000000,843.870685,95.749420,85.253208,370.242361,4.648884,5.287658,5.045349,149.561783,3.841650,5.573846,5.792295,6.448647,5.827919,5.871229,5.632061,4.773316,6.617790,7.129524,7.356423,5.986427
77.500000,562.564762,251.371207,124.427832,603.969288,6.180589,7.267685,6.739928,207.615204,5.037666,6.952792,7.069763,7.523515,6.443204,7.039516,6.837286,6.301821,7.786034,6.585739,7.767793,7.702853
78.000000,1464.957385,1230.879971,493.594174,4624.857757,8.969456,7.913737,7.175845,160.065735,3.672477,10.347559,9.095091,8.569891,7.465765,6.681336,5.963780,4.839458,10.913266,8.719563,6.827750,6.105596
78.500000,404.659469,127.250706,272.730056,905.599992,4.565471,4.671842,4.752885,131.806305,3.452330,5.531638,5.821920,6.028756,6.394471,6.418544,6.309676,5.026454,7.402005,8.212923,9.895091,8.152506
79.000000,977.216202,174.508722,44.877286,2890.599404,5.289830,5.841038,5.627348,89.200157,4.464087,4.624602,5.367676,5.718695,5.722425,5.782925,5.671976,4.580746,6.105248,6.305461,6.426443,6.043833
79.500000,1828.429137,192.660847,143.796140,10344.945176,6.671154,9.986154,9.908195,178.420242,6.887101,8.545432,9.429033,10.484691,9.840762,10.483079,9.573824,7.395061,10.102323,11.092916,10.844160,9.224642
80.000000,556.219337,134.097881,223.832883,535.853351,6.649642,7.414808,7.261283,175.811584,5.546548,7.777715,7.058215,7.534545,6.973204,8.167374,7.751994,6.143846,7.639574,7.795018,9.049214,7.573531
80.500000,430.934171,148.675759,257.439912,352.407478,7.041756,4.824211,4.963395,114.016968,4.510795,6.306177,5.282140,5.351891,5.590597,5.987762,5.811155,4.758738,6.943034,6.408425,7.234773,6.087429
81.000000,781.960907,186.279733,255.923382,465.026556,7.704708,9.067157,8.789243,120.398911,4.709589,7.656913,9.153881,8.837772,8.960108,7.667226,6.685858,5.432362,7.675417,8.638679,7.854263,5.698447
81.500000,512.347705,381.105911,645.958443,1500.394325,8.372282,7.493152,7.658314,190.085037,6.029950,8.691832,7.314783,8.232606,7.550340,8.083641,6.916198,5.906678,9.239553,8.960300,8.253492,6.554549
82.000000,1400.479619,258.203917,141.199863,1704.359516,7.817469,7.500705,8.353373,158.103134,5.553535,5.778529,7.373088,7.196735,7.509705,7.332139,6.277591,5.483145,6.198607,6.965017,6.152113,4.092367
82.500000,535.588179,87.226358,56.856361,1603.647924,5.505096,6.970687,7.071391,172.315857,5.139561,5.543580,6.047680,6.890671,6.658178,6.880408,6.045675,5.625597,5.677454,6.238241,5.927342,4.909567
83.000000,600.385152,121.876597,150.145299,897.613065,10.051561,8.992579,9.067976,122.560448,6.110042,9.174795,9.146336,8.281179,8.142185,7.567375,6.534318,5.377018,8.252518,7.603468,6.635889,4.457187
83.500000,503.529452,238.927099,265.936341,209.647089,7.475046,8.874944,8.843916,164.940277,6.203908,7.043157,7.912307,8.831405,8.554255,7.886040,6.799682,5.762576,7.043581,8.048670,7.182997,5.602600
84.000000,889.945730,347.423415,731.734317,7690.051695,6.146372,7.145960,7.620055,94.149162,4.863264,5.537504,5.784127,7.067179,7.122428,7.200613,5.956690,4.794599,5.452575,7.097746,8.414759,6.414138
84.500000,1568.787555,526.901374,2992.711099,14401.357306,7.453849,6.461927,6.454566,127.119286,3.851608,7.093267,7.189464,7.299564,7.231194,6.037346,4.461834,3.033282,7.491123,8.071001,6.914578,3.950754
85.000000,865.005341,272.946079,736.433469,3190.964933,8.766339,8.768414,7.839146,123.835373,5.242057,7.928132,8.826223,8.824966,8.091318,6.857092,5.498820,4.177148,9.296877,9.436181,7.298030,4.987977
85.500000,500.056590,82.399196,174.629011,3553.681018,5.119700,5.056652,4.936531,189.675613,3.905663,6.444796,5.651828,6.001483,4.562290,5.079407,5.151103,4.490022,7.587875,5.821937,5.349072,4.362216
86.000000,191.549352,40.492177,65.900079,2077.845381,6.922394,7.680691,7.234277,113.404099,3.739254,7.354972,6.794478,7.123846,6.100580,5.901122,5.479628,3.835481,7.857416,7.147168,6.954682,5.730922
86.500000,1279.790696,195.769867,112.378848,2143.101420,6.362103,4.615006,4.887348,123.348373,5.125868,4.824709,3.759058,4.440209,5.248467,5.281707,5.280494,5.013225,5.128489,4.791769,6.578208,6.505268
87.000000,1280.867629,133.861567,118.686671,778.263613,7.346337,6.909999,6.955633,73.516373,4.779016,6.241666,6.668309,6.721308,7.496189,7.355580,7.145681,5.333746,6.126073,6.885633,8.715412,6.816290
87.500000,1339.791126,148.071092,33.854774,971.197731,8.747662,9.771790,9.478846,207.393326,6.408751,8.012469,7.958136,8.799747,8.957957,8.886144,8.059052,6.068457,7.677757,8.509501,9.472486,7.046997
88.000000,3160.006475,400.079896,455.678319,359.287846,5.502222,5.243962,5.270278,151.601974,5.755591,4.324615,5.303513,4.922516,5.486028,5.169704,5.454902,4.517246,5.866605,6.016280,7.459702,7.164549
88.500000,1751.654169,382.017861,797.968218,1411.828756,9.624347,9.318463,8.926117,157.145416,5.999842,9.247565,7.843199,8.590677,8.307285,7.108685,5.638104,4.970392,8.915971,7.417693,6.757143,6.580701
89.000000,515.957610,204.105478,1048.825092,1908.045070,8.128697,8.275558,7.838078,158.903015,4.573592,7.900399,7.648320,7.965957,7.883973,7.674977,6.373763,5.015337,6.805079,7.708831,7.262202,4.890739
89.500000,1039.596046,379.705596,440.317396,1843.108024,7.223600,7.413607,7.634470,200.172394,5.371144,8.008809,8.215463,8.585497,9.344321,8.784671,7.672101,5.835353,8.524788,9.522175,9.612957,5.620272
90.000000,1875.680780,732.746054,1190.185856,5063.174074,5.679547,7.630960,7.411972,171.717651,6.232119,7.133758,7.526934,7.829614,8.429789,8.576565,8.182520,6.701613,8.124395,8.204175,9.560641,6.971314
90.500000,2307.020408,290.949129,504.656076,1842.358609,7.096980,9.228307,9.401076,108.545181,7.162370,7.492602,8.665762,9.287926,9.783517,9.238979,8.102214,6.094628,7.695956,9.503751,8.947735,4.345678
91.000000,1305.451039,904.761549,714.452114,1048.331365,7.925025,6.799810,6.419732,119.741302,4.409116,6.799337,6.354928,6.476692,6.783803,6.652458,6.812199,5.670979,6.373474,6.962449,8.107624,7.481074
91.500000,481.050931,121.600411,514.017594,468.414687,7.650753,6.771555,7.003664,146.617401,4.250672,7.548138,8.094679,7.702330,7.628565,7.041842,6.318955,4.930277,8.728976,9.092892,8.257073,5.725489
92.000000,1648.458158,472.364446,453.463708,249.071518,7.848145,6.697837,6.969863,148.948166,5.289999,8.295226,8.116151,7.254863,6.864331,6.887949,5.714633,4.735829,9.082624,8.278666,7.076452,5.332028
